coin_name,repository_name,stars,forks,issuesAndPullRequest,watchers,currency,price,volumeChange24h,percentChange1h,percentChange24h,percentChange7d,percentChange30d,percentChange60d,percentChange90d,coin_ts,repository_ts
Avalanche,avalanchego,2230,750,145,118,USD,23.825970262343326,-11.7061,-0.53746793,-7.03719181,14.01110683,19.0230151,28.33212481,-8.11473311,2025-05-15T13:03:11.419558300Z,2025-05-15T13:03:00.353957900Z
Avalanche,avalanchego,2230,750,145,118,USD,23.84194116469787,-11.7528,-0.48516504,-6.64946508,14.08695172,19.02163178,28.39610002,-8.05496122,2025-05-15T13:08:10.869183600Z,2025-05-15T13:08:00.359972200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.794652366345176,23.0278,1.49877527,-3.06521122,6.34105477,25.85900281,28.11501029,-11.19956097,2025-05-16T02:07:17.211244200Z,2025-05-16T02:07:26.808914700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.839809426590723,23.7303,1.76202984,-3.16032744,6.71998247,26.04936471,28.07831751,-11.17913973,2025-05-16T02:12:17.339377300Z,2025-05-16T02:12:27.275243400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.86741937423015,24.589,1.74829023,-2.87878821,6.89974069,25.93598525,28.41845802,-11.11967902,2025-05-16T02:17:17.273900Z,2025-05-16T02:17:26.892444800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.79461697143826,25.3041,1.76389706,-3.07313966,6.28071324,25.75850938,28.25694975,-11.27143169,2025-05-16T02:22:17.225004200Z,2025-05-16T02:22:26.906291800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.829934609378846,26.5583,1.8539055,-3.25808484,6.54711045,25.96835281,28.28976461,-11.12058983,2025-05-16T02:27:17.321050200Z,2025-05-16T02:27:27.206601800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.843406634439795,27.0407,1.50109069,-3.09342663,6.78406165,26.00445353,27.71159819,-10.94862522,2025-05-16T02:32:17.638724Z,2025-05-16T02:32:26.927988400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.848954940119345,27.4877,1.34260942,-3.12197985,6.87155997,26.08809594,28.03529672,-10.90601211,2025-05-16T02:37:17.579952100Z,2025-05-16T02:37:27.092777Z
Avalanche,avalanchego,2230,750,144,118,USD,23.847773593085062,27.8967,1.10726625,-3.0446796,6.80520379,26.27732853,27.95359105,-10.92642405,2025-05-16T02:42:17.233507700Z,2025-05-16T02:42:26.916395700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.81622558039996,28.1148,0.77017616,-2.97845903,7.06029284,26.24050722,27.65085449,-11.37295761,2025-05-16T02:47:17.664330400Z,2025-05-16T02:47:27.112482700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.817697695097483,28.1569,0.84055063,-3.160531,6.7748798,25.94711979,27.92459422,-11.52888885,2025-05-16T02:52:17.268542800Z,2025-05-16T02:52:26.916281200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.838369472708727,28.1677,0.96150784,-3.26760937,6.98468968,25.941777,28.10292522,-11.44124461,2025-05-16T02:57:17.440155800Z,2025-05-16T02:57:26.853827200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.862244190953188,28.7278,0.68944402,-3.00404786,6.96184121,26.07925708,28.02208793,-11.35985281,2025-05-16T03:02:17.254253900Z,2025-05-16T03:02:26.960989400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.856964725014958,28.7397,0.26187547,-3.02502184,6.78424568,25.9842129,27.92722931,-11.28838196,2025-05-16T03:07:17.491258700Z,2025-05-16T03:07:26.981737500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.84768864093704,28.961,0.03305066,-2.99658099,6.3025052,25.75418473,27.59467936,-11.35363658,2025-05-16T03:12:17.329910600Z,2025-05-16T03:12:27.041001700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.850600020325196,29.4665,-0.07046993,-2.90079203,6.40369421,25.50317377,27.55304671,-11.32387285,2025-05-16T03:17:17.439853200Z,2025-05-16T03:17:27.217257800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.805507358911214,29.5127,0.04576828,-3.011642,6.51507019,25.26996268,27.57008433,-11.46496758,2025-05-16T03:22:17.230580Z,2025-05-16T03:22:27.002156900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.862974250666998,29.6123,0.13864764,-2.9436412,6.59102965,25.53760761,27.92071777,-11.23552899,2025-05-16T03:27:17.253528900Z,2025-05-16T03:27:27.548752300Z
Avalanche,avalanchego,2230,750,144,118,USD,23.904506572379063,29.6506,0.2693764,-2.98987961,6.89198739,25.99436953,28.4390513,-11.00232743,2025-05-16T03:32:17.226781Z,2025-05-16T03:32:27.039869200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.923045477706204,29.9549,0.30876362,-2.76570651,7.18590839,26.1918496,28.57269071,-10.80620464,2025-05-16T03:37:17.294259Z,2025-05-16T03:37:27.018276Z
Avalanche,avalanchego,2230,750,144,118,USD,23.905013269469542,30.0402,0.24533431,-2.77189282,7.25445772,25.97233509,28.51452846,-10.76326404,2025-05-16T03:42:17.252849500Z,2025-05-16T03:42:26.819818900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.897238024979995,30.2295,0.34015652,-2.60376747,7.43447991,26.07663403,28.38899704,-10.73015487,2025-05-16T03:47:17.298212100Z,2025-05-16T03:47:27.006618500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.904025603706344,30.3191,0.3841143,-2.34240684,7.44132004,26.22818204,28.37295127,-10.66866625,2025-05-16T03:52:17.277845600Z,2025-05-16T03:52:27.158505300Z
Avalanche,avalanchego,2230,750,144,118,USD,23.928742520634554,29.8786,0.38727559,-2.01108013,7.74310536,26.39089302,28.40107634,-10.46818029,2025-05-16T03:57:17.517788100Z,2025-05-16T03:57:26.966646Z
Avalanche,avalanchego,2230,750,144,118,USD,23.921796418726515,30.068,0.24956675,-1.99109981,8.41241526,26.35225473,28.34782814,-10.46086905,2025-05-16T04:02:17.249819400Z,2025-05-16T04:02:26.960900300Z
Avalanche,avalanchego,2230,750,144,118,USD,23.95110679635346,29.8978,0.39461043,-1.9143611,8.67854638,26.51086957,28.35631997,-10.4778638,2025-05-16T04:07:17.227415500Z,2025-05-16T04:07:26.840799Z
Avalanche,avalanchego,2230,750,144,118,USD,23.956293018281766,29.9747,0.4554084,-1.82273516,8.48679891,26.66525003,28.56713329,-10.59144193,2025-05-16T04:12:17.267804500Z,2025-05-16T04:12:26.886604400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.9002794307605,29.9488,0.20829417,-2.15050044,8.26367244,26.53986331,28.33323692,-10.92044938,2025-05-16T04:17:17.232753900Z,2025-05-16T04:17:27.013703500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.95849125312222,30.495,0.64264076,-2.14205095,8.57517971,27.34850108,28.47236409,-10.74175053,2025-05-16T04:22:17.293867900Z,2025-05-16T04:22:27.288701100Z
Avalanche,avalanchego,2230,750,144,118,USD,23.909146767069743,30.7679,0.1934902,-2.47520211,8.33353305,27.12843894,28.25860291,-10.88595998,2025-05-16T04:27:17.268143900Z,2025-05-16T04:27:26.922380400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.859623880187705,30.905,-0.20013639,-2.82141423,8.02505576,26.90684775,27.84409616,-11.0219086,2025-05-16T04:32:17.298295200Z,2025-05-16T04:32:27.007253100Z
Avalanche,avalanchego,2230,750,144,118,USD,23.838378669518335,31.0841,-0.31312286,-3.00726598,8.21670175,26.80732856,27.48906885,-10.80813396,2025-05-16T04:37:17.206200200Z,2025-05-16T04:37:26.908570400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.80704702564242,30.9733,-0.40981464,-3.16368807,8.30725821,26.67153579,27.51740956,-10.77914078,2025-05-16T04:42:17.266664400Z,2025-05-16T04:42:27.135882600Z
Avalanche,avalanchego,2230,750,144,118,USD,23.767702196806233,31.0995,-0.62496636,-3.17816878,8.05785307,26.56657778,27.41080078,-10.8593426,2025-05-16T04:47:17.505179200Z,2025-05-16T04:47:26.868149800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.765627285562275,30.9149,-0.57897494,-3.18363586,7.73830755,26.52609623,27.40176635,-10.90679572,2025-05-16T04:52:17.333253800Z,2025-05-16T04:52:27.025539900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.831416950121252,33.1165,-0.40673082,-2.95913372,8.01753972,26.75047862,27.9146392,-10.70601173,2025-05-16T04:57:17.231848600Z,2025-05-16T04:57:26.993333Z
Avalanche,avalanchego,2230,750,144,118,USD,23.873664460922715,34.9087,-0.20120545,-2.89176422,8.15781652,26.76441752,28.23092894,-10.56046983,2025-05-16T05:02:17.282832100Z,2025-05-16T05:02:26.821256500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.93287989190275,35.4057,-0.07610047,-2.59681054,8.1796889,26.74831538,28.76876064,-10.34614102,2025-05-16T05:07:17.318213600Z,2025-05-16T05:07:26.916512600Z
Avalanche,avalanchego,2230,750,144,118,USD,23.939364182070122,36.0422,-0.07244864,-2.32553741,8.22548888,26.74544319,28.856248,-10.38500933,2025-05-16T05:12:17.260533Z,2025-05-16T05:12:27.083624400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.92855613564745,36.2753,0.11831119,-2.0875826,7.87397521,26.48226905,28.9082177,-10.33852897,2025-05-16T05:17:17.230663400Z,2025-05-16T05:17:26.611243Z
Avalanche,avalanchego,2230,750,144,118,USD,23.954582520126774,36.3125,-0.00598186,-1.88661137,7.89355285,26.58666059,29.20407404,-10.23939414,2025-05-16T05:22:17.192762Z,2025-05-16T05:22:26.845607800Z
Avalanche,avalanchego,2230,750,144,118,USD,24.027796268116788,36.4375,0.48209951,-1.54892925,8.39502881,27.72653565,29.17483711,-10.0056371,2025-05-16T05:27:17.466673100Z,2025-05-16T05:27:26.784711500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.999777851102795,36.6408,0.59306907,-1.9670031,8.31953189,27.95843873,28.96089877,-10.09532859,2025-05-16T05:32:17.267599300Z,2025-05-16T05:32:26.932533700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.969686326833163,36.4285,0.55082461,-2.01346821,7.62392708,27.67274499,28.98745798,-10.30187913,2025-05-16T05:37:17.238860500Z,2025-05-16T05:37:26.873065200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.966398857200012,36.0795,0.6407035,-1.59246539,7.5176028,27.32803548,28.96792333,-10.30351816,2025-05-16T05:42:17.194609Z,2025-05-16T05:42:26.879231400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.997021669699535,35.1005,0.95686871,-1.79972994,7.39461276,27.57773132,29.25593095,-10.22630583,2025-05-16T05:47:17.303488600Z,2025-05-16T05:47:26.993541900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.971380319914054,34.5368,0.83943681,-1.51875646,7.48456622,27.5339211,29.33636004,-10.06640437,2025-05-16T05:52:17.219319200Z,2025-05-16T05:52:26.955030100Z
Avalanche,avalanchego,2230,750,144,118,USD,23.947153827211995,33.2219,0.48564832,-1.65594684,7.51311699,27.44312798,29.2696604,-10.08588915,2025-05-16T05:57:17.259166600Z,2025-05-16T05:57:26.660578Z
Avalanche,avalanchego,2230,750,144,118,USD,23.93439176628855,31.8961,0.25436943,-1.59226716,7.40230342,27.43588498,29.35312742,-10.12359185,2025-05-16T06:02:17.259498700Z,2025-05-16T06:02:26.944191500Z
Avalanche,avalanchego,2230,750,144,118,USD,23.920620351643045,31.2381,-0.05122468,-1.80956414,7.29396286,27.35631383,29.15435701,-10.07295768,2025-05-16T06:07:17.452552900Z,2025-05-16T06:07:26.899445700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.925181944412667,30.4595,-0.05924233,-1.74721038,7.37295718,27.51060035,29.30726478,-9.98322242,2025-05-16T06:12:17.415356800Z,2025-05-16T06:12:26.910236400Z
Avalanche,avalanchego,2230,750,144,118,USD,23.903584391170323,29.394,-0.1043596,-2.16117314,7.17497001,27.12775405,29.20603968,-10.03565302,2025-05-16T06:17:17.290019400Z,2025-05-16T06:17:26.827427900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.95262970562646,29.2738,-0.00815215,-1.77240903,7.13131139,27.32775183,29.51662438,-9.91395485,2025-05-16T06:22:17.304346200Z,2025-05-16T06:22:26.874956Z
Avalanche,avalanchego,2230,750,144,118,USD,23.96616811177425,29.0006,-0.24933538,-1.6503461,6.93196442,27.26476303,30.05520006,-9.98118338,2025-05-16T06:27:18.268188100Z,2025-05-16T06:27:27.125729800Z
Avalanche,avalanchego,2230,750,144,118,USD,23.954346809533785,28.5092,-0.17795389,-1.62596816,6.57979683,27.27128316,30.45367417,-10.02179255,2025-05-16T06:32:17.452882Z,2025-05-16T06:32:26.589549200Z
Avalanche,avalanchego,2230,750,144,118,USD,23.959298468385963,27.6234,-0.04333748,-1.18961812,6.62835678,27.06230371,30.79747934,-9.76129445,2025-05-16T06:37:17.313256400Z,2025-05-16T06:37:26.711671700Z
Avalanche,avalanchego,2230,750,144,118,USD,23.90321884131508,26.3336,-0.25866727,-0.90779407,6.32728259,26.89335241,30.13887746,-9.90300561,2025-05-16T06:42:17.275831300Z,2025-05-16T06:42:26.845877100Z
Avalanche,avalanchego,2230,750,144,118,USD,23.88173478663424,24.5463,-0.48042163,-0.58132724,6.1131633,26.76477111,29.62861744,-9.82908381,2025-05-16T06:47:17.333176300Z,2025-05-16T06:47:26.673414100Z
Avalanche,avalanchego,2230,750,144,118,USD,23.921013990878933,23.8718,-0.21011026,-0.63730382,6.05022835,26.9057565,29.77085061,-9.51182016,2025-05-16T06:52:17.294572400Z,2025-05-16T06:52:26.960493600Z
Avalanche,avalanchego,2230,750,144,118,USD,23.927643789314175,22.9646,-0.08147122,-0.67567358,5.99190583,27.01220236,29.6939722,-9.45250414,2025-05-16T06:57:17.209244200Z,2025-05-16T06:57:26.985764Z
Avalanche,avalanchego,2230,750,144,118,USD,23.90517524378517,22.6713,-0.15761776,-0.85637316,5.79101643,26.93215202,29.67215983,-9.49836509,2025-05-16T07:02:17.248185500Z,2025-05-16T07:02:27.028679900Z
Avalanche,avalanchego,2230,750,144,118,USD,23.842290237234288,22.2674,-0.32745854,-1.09445313,5.22203917,26.93810263,28.85627481,-9.75091998,2025-05-16T07:07:17.232198100Z,2025-05-16T07:07:26.975147Z
Avalanche,avalanchego,2230,752,142,118,USD,23.062579015071943,-37.5175,0.22440262,-1.67642204,-1.3273587,23.08727638,22.42700047,-9.42273054,2025-05-17T00:06:53.035703600Z,2025-05-17T00:06:49.595164200Z
Avalanche,avalanchego,2230,752,142,118,USD,23.047103098863612,-37.5619,-0.29803885,-2.03627344,-1.5053141,22.82677432,22.31226226,-9.39309282,2025-05-17T00:13:42.316496300Z,2025-05-17T00:13:32.580595300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.928487232172632,-37.415,-0.81377184,-2.64456087,-2.35496616,22.32001276,21.35588563,-10.28401681,2025-05-17T00:25:35.478137700Z,2025-05-17T00:25:21.646152700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.912972439352576,-37.3913,-0.93081193,-2.6902811,-2.34310159,21.94480856,21.27744801,-10.18571895,2025-05-17T00:28:46.460267800Z,2025-05-17T00:28:44.864011500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.80050370300649,-37.129,-1.60707913,-3.60247011,-2.28937354,21.48664421,21.15313007,-10.24660923,2025-05-17T00:38:03.486177800Z,2025-05-17T00:38:09.574554900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.76307526780992,-36.9467,-1.7709893,-3.73070501,-2.43363336,21.2762193,20.92655616,-10.38682394,2025-05-17T00:38:37.597422400Z,2025-05-17T00:38:09.574554900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.687420847118425,-36.8621,-2.13785205,-3.94905181,-2.6851667,20.70396801,20.59297951,-10.7065507,2025-05-17T00:45:21.408343100Z,2025-05-17T00:45:31.036534200Z
Avalanche,avalanchego,2230,752,142,118,USD,22.685065627594298,-35.4289,-1.9661922,-3.74979904,-2.1139096,20.7225099,20.82326216,-10.56609305,2025-05-17T00:50:20.690045900Z,2025-05-17T00:50:29.817278100Z
Avalanche,avalanchego,2230,752,142,118,USD,22.68193144628129,-35.2417,-1.84886684,-3.56472178,-2.13528486,20.61576384,21.02522286,-10.67656158,2025-05-17T00:55:20.668801900Z,2025-05-17T00:55:30.074972200Z
Avalanche,avalanchego,2230,752,142,118,USD,22.73550554673785,-35.0619,-1.54006359,-3.18004833,-1.44405073,20.90190932,21.1503726,-10.47811549,2025-05-17T01:00:21.511626100Z,2025-05-17T01:00:29.703597Z
Avalanche,avalanchego,2230,752,142,118,USD,22.692156878682678,-34.9875,-1.63096282,-3.19925948,-2.00723296,20.71429397,20.24499013,-10.62452601,2025-05-17T01:05:20.697432Z,2025-05-17T01:05:29.751005100Z
Avalanche,avalanchego,2230,752,142,118,USD,22.60887856134921,-34.9759,-1.96494027,-3.43191038,-2.42454171,19.97610641,19.52255508,-10.89778398,2025-05-17T01:10:20.717814200Z,2025-05-17T01:10:30.352685400Z
Avalanche,avalanchego,2230,752,142,118,USD,22.448118717776183,-32.9424,-1.26404415,-5.12297733,-3.99616364,18.61898116,21.07683311,-11.69217018,2025-05-17T02:00:06.419628Z,2025-05-17T02:00:13.868015500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.476571966739048,-33.2408,-1.07034115,-5.15755699,-3.70043783,18.74968723,21.22771232,-11.60078568,2025-05-17T02:02:13.206172500Z,2025-05-17T02:02:07.874261300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.422127085242685,-34.2126,-0.82600946,-6.00227822,-3.89491101,18.68422576,20.62961606,-11.60520743,2025-05-17T02:11:12.687070400Z,2025-05-17T02:11:20.441937100Z
Avalanche,avalanchego,2230,752,142,118,USD,22.35694163579531,-34.2085,-1.1994243,-6.30516393,-4.2305317,18.45895873,19.97830789,-11.56779871,2025-05-17T02:16:12.363086600Z,2025-05-17T02:16:19.421830300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.351647626545283,-34.2597,-1.02417626,-6.2405324,-4.01609668,18.60096033,19.8206988,-11.63108852,2025-05-17T02:21:12.120172Z,2025-05-17T02:21:19.435732700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.393520712254684,-35.0581,-0.64298257,-5.72597966,-3.79108004,18.93883735,20.41868926,-11.49195658,2025-05-17T02:26:12.120037900Z,2025-05-17T02:26:19.459318900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.557204575115982,-36.0075,0.05810587,-5.39437203,-3.36520484,19.47853186,21.08613834,-10.83395916,2025-05-17T02:31:12.118171400Z,2025-05-17T02:31:19.584016900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.607345757030174,-36.1738,0.4159492,-5.20793418,-3.22671584,19.86058742,21.25337901,-10.6145263,2025-05-17T02:36:12.126482500Z,2025-05-17T02:36:20.054641400Z
Avalanche,avalanchego,2230,752,142,118,USD,22.5929319594433,-36.3594,0.31793719,-5.32908848,-4.06556294,19.8063941,21.30134596,-10.67430002,2025-05-17T02:41:13.005626Z,2025-05-17T02:41:19.731921200Z
Avalanche,avalanchego,2230,752,142,118,USD,22.602934160057657,-36.3049,0.39236871,-5.13440629,-4.07544549,19.8028629,21.28089566,-10.54787671,2025-05-17T02:46:12.150098300Z,2025-05-17T02:46:19.637045500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.691164944283294,-35.8626,1.54655603,-4.70938922,-3.81050902,20.01010976,21.53691829,-10.08573889,2025-05-17T02:51:12.163850300Z,2025-05-17T02:51:19.550927400Z
Avalanche,avalanchego,2230,752,142,118,USD,22.62916321307033,-35.7848,1.20064485,-5.03494145,-4.17657544,19.65659223,20.90736524,-10.15947371,2025-05-17T02:56:12.310105400Z,2025-05-17T02:56:19.499642500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.602946616209834,-35.7322,0.68971436,-5.23468245,-4.32611227,19.40602022,20.84561348,-10.3041888,2025-05-17T03:01:12.917111Z,2025-05-17T03:01:19.612592300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.63220844778783,-35.6768,0.69942392,-5.13783658,-4.16757062,19.35908656,21.20552134,-10.22338515,2025-05-17T03:06:12.137111900Z,2025-05-17T03:06:19.385511600Z
Avalanche,avalanchego,2230,752,142,118,USD,22.605389993451606,-35.6773,0.81733061,-5.25610959,-3.94344237,19.08306329,21.1752274,-10.40716555,2025-05-17T03:11:12.175251400Z,2025-05-17T03:11:19.486823600Z
Avalanche,avalanchego,2230,752,142,118,USD,22.55449700090306,-35.678,0.88364217,-5.40315649,-4.10087536,18.8312084,20.95410836,-10.59611713,2025-05-17T03:16:12.172628900Z,2025-05-17T03:16:19.714852700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.503674043883752,-35.6214,0.68015754,-5.46009313,-4.23890988,18.59741219,20.79791801,-10.7807313,2025-05-17T03:21:12.120958500Z,2025-05-17T03:21:19.699261Z
Avalanche,avalanchego,2230,752,142,118,USD,22.474893949121835,-35.5823,0.21793854,-5.79689499,-4.17818282,18.65342578,20.59352635,-10.86071379,2025-05-17T03:26:12.157528500Z,2025-05-17T03:26:19.577515700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.516171327854927,-35.6475,-0.1819075,-5.81952008,-4.02295375,19.32302231,21.7244612,-10.84628148,2025-05-17T03:31:12.166554200Z,2025-05-17T03:31:19.634974800Z
Avalanche,avalanchego,2230,752,142,118,USD,22.61305018149725,-35.6636,0.02523261,-5.47587178,-3.52531363,19.84235591,22.51983468,-10.57189721,2025-05-17T03:36:12.179999Z,2025-05-17T03:36:19.773346500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.622236912495858,-35.6238,0.1297085,-5.29629363,-3.42688274,19.90646112,22.56358212,-10.51427976,2025-05-17T03:41:12.144139600Z,2025-05-17T03:41:19.587547Z
Avalanche,avalanchego,2230,752,142,118,USD,22.70583220024089,-35.5882,0.44705236,-5.06474627,-3.29776669,20.13891533,22.86222653,-10.35633686,2025-05-17T03:46:12.149131900Z,2025-05-17T03:46:19.917784800Z
Avalanche,avalanchego,2230,752,142,118,USD,22.69728009022135,-35.5975,0.07559004,-5.0482941,-3.32820833,20.08020015,22.40544621,-10.61265272,2025-05-17T03:51:12.199734200Z,2025-05-17T03:51:19.532951500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.718688136276025,-35.6383,0.44159842,-5.05345012,-3.26993668,19.95337939,22.57758494,-10.63326689,2025-05-17T03:56:12.155516300Z,2025-05-17T03:56:19.784356700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.761948267582973,-35.5707,0.70230059,-4.85270282,-3.08396705,19.9959476,22.58019701,-10.53519721,2025-05-17T04:01:12.100090100Z,2025-05-17T04:01:19.537289500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.781422306708116,-35.4404,0.65929871,-4.87807707,-2.79619242,20.06958008,22.4249513,-10.59573101,2025-05-17T04:06:12.138082Z,2025-05-17T04:06:19.870063900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.793471865978994,-35.4035,0.83202224,-4.89203903,-2.30209048,20.19156769,22.2209026,-10.71828534,2025-05-17T04:11:12.126838100Z,2025-05-17T04:11:19.749284500Z
Avalanche,avalanchego,2230,752,142,118,USD,22.7891720462778,-35.408,1.04048007,-4.71188591,-2.22958056,20.05098534,21.9117958,-10.72122031,2025-05-17T04:16:12.140279Z,2025-05-17T04:16:19.813413300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.856919490632094,-36.463,1.56972344,-4.59882607,-2.04764634,20.35978935,22.30099506,-10.42965121,2025-05-17T04:21:12.493795800Z,2025-05-17T04:21:19.426451900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.931545782669772,-36.4666,2.03183087,-4.10232218,-1.7128938,20.44947171,22.79808315,-10.13941053,2025-05-17T04:26:12.162406600Z,2025-05-17T04:26:19.724703800Z
Avalanche,avalanchego,2230,752,142,118,USD,22.9779190881084,-36.3457,2.11847835,-3.7007956,-1.56398015,20.52104726,23.06316882,-9.99468037,2025-05-17T04:31:12.185066700Z,2025-05-17T04:31:19.718986600Z
Avalanche,avalanchego,2230,752,142,118,USD,23.023942447910002,-36.1742,1.8189475,-3.42701023,-1.20493791,20.80095569,23.32659606,-9.74349149,2025-05-17T04:36:12.172431700Z,2025-05-17T04:36:19.703255700Z
Avalanche,avalanchego,2230,752,142,118,USD,23.05196270194819,-36.0662,1.89957249,-3.2781199,-1.02577866,21.06458107,23.68621367,-9.65808087,2025-05-17T04:41:12.130096300Z,2025-05-17T04:41:19.938869600Z
Avalanche,avalanchego,2230,752,142,118,USD,23.08524922268314,-35.9447,1.6710113,-2.87134603,-1.02169731,21.24061864,23.93151408,-9.47749241,2025-05-17T04:46:12.919261Z,2025-05-17T04:46:19.648313100Z
Avalanche,avalanchego,2230,752,142,118,USD,23.06336386443844,-35.8112,1.61289711,-2.95495428,-1.29316854,20.95479636,23.73911292,-9.55215319,2025-05-17T04:51:12.173344400Z,2025-05-17T04:51:19.718550300Z
Avalanche,avalanchego,2230,752,142,118,USD,23.02502351558834,-35.6046,1.34838498,-3.3712653,-1.57408008,20.63403891,23.65670794,-9.70957836,2025-05-17T04:56:12.152338500Z,2025-05-17T04:56:19.516999900Z
Avalanche,avalanchego,2230,752,142,118,USD,23.043056997932204,-35.5626,1.23499415,-3.39052506,-1.86936231,20.8740294,23.37616721,-9.58121589,2025-05-17T05:01:12.103840800Z,2025-05-17T05:01:19.732969600Z
Avalanche,avalanchego,2230,752,142,118,USD,23.055320895204687,-35.707,1.20228924,-3.64085851,-1.85247636,20.64158256,23.12958983,-9.45840688,2025-05-17T05:06:12.144116700Z,2025-05-17T05:06:19.634303100Z
Avalanche,avalanchego,2230,752,142,118,USD,23.035119225103546,-35.7812,1.13778498,-3.77723046,-1.8672766,20.21497859,22.86288966,-9.40953665,2025-05-17T05:11:12.121259500Z,2025-05-17T05:11:19.701332500Z
Avalanche,avalanchego,2230,752,142,118,USD,23.005453893437508,-35.7027,0.94905531,-3.86054146,-2.53978467,20.13221711,22.65261665,-9.44876841,2025-05-17T05:16:12.175213Z,2025-05-17T05:16:20.003389300Z
Avalanche,avalanchego,2230,752,142,118,USD,22.973230527571257,-35.796,0.50886576,-4.09401206,-3.05732992,19.8343726,22.50414718,-9.41834872,2025-05-17T05:21:12.201061500Z,2025-05-17T05:21:19.504264700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.89383513891981,-35.9509,-0.16444876,-4.71937217,-3.11579704,19.41291501,21.82114099,-9.71760204,2025-05-17T05:26:12.443084400Z,2025-05-17T05:26:19.590721600Z
Avalanche,avalanchego,2230,752,142,118,USD,22.938928402578618,-35.8962,-0.16968763,-4.40606537,-2.87040091,19.66003268,21.89646713,-9.6338131,2025-05-17T05:31:12.347207900Z,2025-05-17T05:31:19.749633600Z
Avalanche,avalanchego,2230,752,142,118,USD,22.923698830009993,-35.7924,-0.43763383,-4.37424237,-2.76037923,19.55334936,21.27866074,-9.57312649,2025-05-17T05:36:12.376613600Z,2025-05-17T05:36:19.627863700Z
Avalanche,avalanchego,2230,752,142,118,USD,22.909069295527395,-35.7082,-0.61987523,-4.42685391,-2.90660403,19.16579374,21.02979785,-9.60047506,2025-05-17T05:41:12.199021700Z,2025-05-17T05:41:19.731701900Z
Avalanche,avalanchego,2230,752,142,118,USD,22.896357044511646,-35.5314,-0.81823755,-4.48416531,-3.24398238,18.80963589,20.72281787,-9.8784917,2025-05-17T05:46:12.112551400Z,2025-05-17T05:46:19.786534200Z
